Date,Description,Amount
05/16/2026,XFINITY MOBILE PHILADELPHIA PA null XXXXXXXXXXXX7278,1.84
05/14/2026,"ONLINE PAYMENT, THANK YOU",-38.04
05/11/2026,Merchant Offers Credit NY,-3.19
05/07/2026,CROCS INC 8663063179 CO null XXXXXXXXXXXX9181,63.87
05/07/2026,CITY PBG REC ONLINE PALM BEACH GA FL,60.0
05/07/2026,CITY PBG REC PROGRAMS PALM BEACH GA FL,60.0
05/02/2026,FIVE BELOW 927 PALM BEACH GA FL null XXXXXXXXXXXX9181,10.65
