Date,Description,Amount
03/17/2026,SAM'S CLUB 8157 8157W. PALM BEACH       FL,50.74
03/16/2026,SUNPASS*ACC121623655888-865-5352        FL,10.00
03/16/2026,SUNPASS*ACC121623655888-865-5352        FL,10.00
03/05/2026,MOBILE PAYMENT - THANK YOU,-122.29
03/03/2026,WAL-MART SUPERCENTERLAKE PARK           FL,-5.18
03/03/2026,WAL-MART SUPERCENTERLAKE PARK           FL,-3.73
03/02/2026,WAL-MART SUPERCENTERLAKE PARK           FL,17.39
03/01/2026,GOOGLE*CLOUD 29V5XJ  G.CO HELPPAY#,0.63
