Date,Description,Amount
03/21/2026,ATI*9902-031204265 ATM.TK CA,15.0
03/18/2026,ONLINE PAYMENT THANK YOU,-1000.0
03/18/2026,SHEIN.COM 844-8022500 NY,40.41
03/11/2026,SHEIN.COM 844-8022500 NY,42.74
03/09/2026,ONLINE PAYMENT THANK YOU,-100.0
