Date,Description,Amount
07/23/2026,TURO INC.* TRIP JUL 24 SAN FRANCISCOCA,-245.36
07/20/2026,SHEIN.COM 844-8022500 CA,-7.47
07/17/2026,SHEIN.COM 844-8022500 CA,7.47
