Date,Description,Amount
06/26/2026,BJS WHOLESALE #0227 WEST PALM BEAFL,25.53
06/22/2026,BOOKING.COM* 1GURVWAMF BOOKING.COM/HNY,402.09
06/18/2026,BALANCE TRANSFER - TRANSACTION FEE,92.0
06/18/2026,BALANCE TRANSFER WELLS FARGO,2300.0
06/08/2026,EL CAR WASH NORTHLAKE 866-3045329 FL,31.95
06/08/2026,BOOKING.COM* 1P1F4YBOD EAST AMHERST NY,-359.76
06/05/2026,ONLINE/MOBILE PAYMENT CONF#z0ws8b98i,-49.0
